Filename	Black foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Black foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
1.66	5.56	-1.300
1.66	5.59	-1.300
1.66	5.62	-1.300
1.67	5.66	-1.301
1.67	5.69	-1.301
1.67	5.72	-1.301
1.67	5.76	-1.301
1.67	5.79	-1.302
1.68	5.82	-1.302
1.68	5.86	-1.302
1.68	5.89	-1.302
1.68	5.92	-1.302
1.68	5.96	-1.302
1.68	5.99	-1.303
1.68	6.02	-1.303
1.69	6.06	-1.303
1.69	6.09	-1.303
1.69	6.12	-1.303
1.69	6.16	-1.303
1.69	6.19	-1.303
1.70	6.22	-1.303
1.70	6.26	-1.304
1.70	6.29	-1.304
1.70	6.32	-1.304
1.70	6.36	-1.304
1.70	6.39	-1.305
1.71	6.42	-1.305
1.71	6.46	-1.305
1.71	6.49	-1.305
1.71	6.52	-1.306
1.71	6.56	-1.306
1.71	6.59	-1.306
1.72	6.62	-1.307
1.72	6.66	-1.307
1.72	6.69	-1.307
1.72	6.72	-1.307
1.72	6.76	-1.307
1.72	6.79	-1.307
1.73	6.82	-1.307
1.73	6.86	-1.308
1.73	6.89	-1.308
1.73	6.92	-1.308
1.73	6.96	-1.308
1.73	6.99	-1.308
1.73	7.02	-1.308
1.74	7.05	-1.309
1.74	7.09	-1.309
1.74	7.12	-1.309
1.74	7.15	-1.309
1.74	7.19	-1.309
1.74	7.22	-1.310
1.75	7.25	-1.310
1.75	7.29	-1.310
1.75	7.32	-1.310
1.75	7.35	-1.310
1.75	7.39	-1.310
1.76	7.42	-1.311
1.76	7.45	-1.311
1.76	7.49	-1.311
1.76	7.52	-1.311
1.76	7.55	-1.312
1.76	7.59	-1.312
1.77	7.62	-1.312
1.77	7.65	-1.312
1.77	7.69	-1.312
1.77	7.72	-1.312
1.77	7.75	-1.312
1.77	7.79	-1.313
1.78	7.82	-1.313
1.78	7.85	-1.313
1.78	7.89	-1.314
1.78	7.92	-1.314
1.78	7.95	-1.314
1.78	7.99	-1.314
1.78	8.02	-1.315
1.79	8.05	-1.315
1.79	8.09	-1.315
1.79	8.12	-1.315
1.79	8.15	-1.316
1.79	8.19	-1.316
1.79	8.22	-1.316
1.80	8.25	-1.317
1.80	8.29	-1.317
1.80	8.32	-1.318
1.80	8.35	-1.318
1.80	8.38	-1.318
1.80	8.42	-1.318
1.81	8.45	-1.318
1.81	8.48	-1.318
1.81	8.52	-1.319
1.81	8.55	-1.319
1.81	8.58	-1.319
1.82	8.62	-1.319
1.82	8.65	-1.320
1.82	8.68	-1.320
1.82	8.72	-1.320
1.82	8.75	-1.320
1.82	8.78	-1.320
1.83	8.82	-1.320
1.83	8.85	-1.321
1.83	8.88	-1.321
1.83	8.92	-1.321
1.83	8.95	-1.321
1.83	8.98	-1.321
1.84	9.02	-1.322
1.84	9.05	-1.322
1.84	9.08	-1.322
1.84	9.12	-1.323
1.84	9.15	-1.323
1.84	9.18	-1.323
1.85	9.22	-1.323
1.85	9.25	-1.324
1.85	9.28	-1.324
1.85	9.32	-1.324
1.85	9.35	-1.324
1.85	9.38	-1.325
1.86	9.42	-1.325
1.86	9.45	-1.325
1.86	9.48	-1.325
1.86	9.52	-1.326
1.86	9.55	-1.326
1.86	9.58	-1.326
1.87	9.62	-1.326
1.87	9.65	-1.326
1.87	9.68	-1.326
1.87	9.72	-1.327
1.87	9.75	-1.327
1.87	9.78	-1.327
1.88	9.82	-1.327
1.88	9.85	-1.327
1.88	9.88	-1.327
1.88	9.92	-1.328
1.88	9.95	-1.328
1.88	9.98	-1.328
1.88	10.01	-1.328
1.89	10.05	-1.328
1.89	10.08	-1.328
1.89	10.12	-1.328
1.89	10.15	-1.329
1.89	10.18	-1.329
1.89	10.21	-1.329
1.90	10.25	-1.330
1.90	10.28	-1.330
1.90	10.32	-1.331
1.90	10.35	-1.331
1.90	10.38	-1.332
1.90	10.41	-1.332
1.91	10.45	-1.332
1.91	10.48	-1.332
1.91	10.51	-1.333
1.91	10.55	-1.333
1.91	10.58	-1.333
1.91	10.61	-1.333
1.92	10.65	-1.333
1.92	10.68	-1.334
1.92	10.71	-1.334
1.92	10.75	-1.335
1.92	10.78	-1.335
1.93	10.81	-1.335
1.93	10.85	-1.335
1.93	10.88	-1.335
1.93	10.91	-1.335
1.93	10.95	-1.335
1.93	10.98	-1.335
1.93	11.01	-1.336
1.94	11.05	-1.336
1.94	11.08	-1.336
1.94	11.11	-1.336
1.94	11.15	-1.336
1.94	11.18	-1.337
1.95	11.21	-1.337
1.95	11.25	-1.337
1.95	11.28	-1.337
1.95	11.31	-1.337
1.95	11.35	-1.338
1.95	11.38	-1.338
1.96	11.41	-1.338
1.96	11.45	-1.338
1.96	11.48	-1.339
1.96	11.51	-1.339
1.96	11.55	-1.339
1.96	11.58	-1.339
1.97	11.61	-1.339
1.97	11.65	-1.339
1.97	11.68	-1.340
1.97	11.71	-1.340
1.97	11.75	-1.340
1.97	11.78	-1.340
1.98	11.81	-1.340
1.98	11.85	-1.340
1.98	11.88	-1.341
1.98	11.91	-1.341
1.98	11.95	-1.341
1.98	11.98	-1.342
1.98	12.01	-1.342
1.99	12.05	-1.342
1.99	12.08	-1.342
1.99	12.11	-1.342
1.99	12.15	-1.343
1.99	12.18	-1.343
1.99	12.21	-1.343
2.00	12.25	-1.343
2.00	12.28	-1.343
2.00	12.31	-1.344
2.00	12.34	-1.344
2.00	12.38	-1.344
2.01	12.41	-1.344
2.01	12.44	-1.345
2.01	12.48	-1.345
2.01	12.51	-1.345
2.01	12.54	-1.345
2.01	12.58	-1.346
2.02	12.61	-1.346
2.02	12.64	-1.346
2.02	12.68	-1.346
2.02	12.71	-1.347
2.02	12.74	-1.347
2.02	12.78	-1.347
2.03	12.81	-1.347
2.03	12.84	-1.347
2.03	12.88	-1.347
2.03	12.91	-1.347
2.03	12.94	-1.347
2.03	12.98	-1.348
2.04	13.01	-1.348
2.04	13.04	-1.348
2.04	13.08	-1.348
2.04	13.11	-1.348
2.04	13.14	-1.349
2.04	13.18	-1.349
2.05	13.21	-1.349
2.05	13.24	-1.349
2.05	13.28	-1.349
2.05	13.31	-1.349
2.05	13.34	-1.349
2.05	13.38	-1.350
2.06	13.41	-1.350
2.06	13.44	-1.350
2.06	13.48	-1.350
2.06	13.51	-1.351
2.06	13.54	-1.351
2.06	13.58	-1.352
2.07	13.61	-1.352
2.07	13.64	-1.352
2.07	13.68	-1.352
2.07	13.71	-1.353
2.07	13.74	-1.353
2.07	13.78	-1.353
2.08	13.81	-1.353
2.08	13.84	-1.353
2.08	13.88	-1.353
2.08	13.91	-1.354
2.08	13.94	-1.354
2.08	13.98	-1.354
2.09	14.01	-1.354
2.09	14.04	-1.354
2.09	14.08	-1.354
2.09	14.11	-1.354
2.09	14.14	-1.355
2.09	14.18	-1.355
2.10	14.21	-1.355
2.10	14.24	-1.355
2.10	14.28	-1.355
2.10	14.31	-1.355
2.10	14.34	-1.355
2.10	14.38	-1.355
2.11	14.41	-1.355
2.11	14.44	-1.356
2.11	14.48	-1.356
2.11	14.51	-1.356
2.11	14.54	-1.356
2.11	14.57	-1.356
2.12	14.61	-1.356
2.12	14.64	-1.356
2.12	14.68	-1.356
2.12	14.71	-1.357
2.12	14.74	-1.357
2.12	14.77	-1.358
2.13	14.81	-1.358
2.13	14.84	-1.359
2.13	14.88	-1.359
2.13	14.91	-1.360
2.13	14.94	-1.360
2.13	14.97	-1.360
2.14	15.01	-1.360
2.14	15.04	-1.360
2.14	15.07	-1.360
2.14	15.11	-1.360
2.14	15.14	-1.361
2.14	15.17	-1.361
2.14	15.21	-1.361
2.15	15.24	-1.361
2.15	15.27	-1.361
2.15	15.31	-1.361
2.15	15.34	-1.361
2.15	15.37	-1.361
2.16	15.41	-1.361
2.16	15.44	-1.361
2.16	15.47	-1.361
2.16	15.51	-1.362
2.16	15.54	-1.362
2.16	15.57	-1.362
2.16	15.61	-1.362
2.17	15.64	-1.363
2.17	15.67	-1.363
2.17	15.71	-1.363
2.17	15.74	-1.363
2.17	15.77	-1.364
2.18	15.81	-1.364
2.18	15.84	-1.364
2.18	15.87	-1.364
2.18	15.91	-1.364
2.18	15.94	-1.364
2.18	15.97	-1.364
2.18	16.01	-1.364
2.19	16.04	-1.365
2.19	16.07	-1.365
2.19	16.11	-1.365
2.19	16.14	-1.366
2.19	16.17	-1.366
2.19	16.21	-1.366
2.20	16.24	-1.366
2.20	16.27	-1.366
2.20	16.31	-1.367
2.20	16.34	-1.367
2.20	16.37	-1.367
2.20	16.41	-1.367
2.21	16.44	-1.367
2.21	16.47	-1.367
2.21	16.51	-1.367
2.21	16.54	-1.368
2.21	16.57	-1.368
2.21	16.61	-1.368
2.22	16.64	-1.368
2.22	16.67	-1.369
2.22	16.71	-1.369
2.22	16.74	-1.369
2.22	16.77	-1.369
2.23	16.81	-1.369
2.23	16.84	-1.369
2.23	16.87	-1.370
2.23	16.91	-1.370
2.23	16.94	-1.370
2.23	16.97	-1.370
2.23	17.01	-1.370
2.24	17.04	-1.370
2.24	17.07	-1.371
2.24	17.11	-1.371
2.24	17.14	-1.371
2.24	17.17	-1.371
2.24	17.21	-1.372
2.25	17.24	-1.372
2.25	17.27	-1.373
2.25	17.31	-1.373
2.25	17.34	-1.374
2.25	17.37	-1.374
2.26	17.41	-1.374
2.26	17.44	-1.374
2.26	17.47	-1.374
2.26	17.51	-1.375
2.26	17.54	-1.375
2.26	17.57	-1.375
2.27	17.61	-1.375
2.27	17.64	-1.375
2.27	17.67	-1.375
2.27	17.71	-1.375
2.27	17.74	-1.376
2.27	17.77	-1.376
2.28	17.81	-1.376
2.28	17.84	-1.376
2.28	17.87	-1.377
2.28	17.91	-1.377
2.28	17.94	-1.377
2.28	17.97	-1.377
2.29	18.01	-1.377
2.29	18.04	-1.377
2.29	18.07	-1.377
2.29	18.11	-1.377
2.29	18.14	-1.377
2.29	18.17	-1.378
2.30	18.21	-1.378
2.30	18.24	-1.378
2.30	18.27	-1.378
2.30	18.31	-1.378
2.30	18.34	-1.378
2.30	18.37	-1.378
2.31	18.40	-1.378
2.31	18.44	-1.379
2.31	18.47	-1.379
2.31	18.50	-1.379
2.31	18.54	-1.379
2.31	18.57	-1.379
2.32	18.60	-1.379
2.32	18.64	-1.379
2.32	18.67	-1.379
2.32	18.71	-1.380
2.32	18.74	-1.380
2.32	18.77	-1.380
2.33	18.80	-1.380
2.33	18.84	-1.381
2.33	18.87	-1.381
2.33	18.90	-1.381
2.33	18.94	-1.381
2.33	18.97	-1.382
2.34	19.00	-1.382
2.34	19.04	-1.382
2.34	19.07	-1.382
2.34	19.10	-1.383
2.34	19.14	-1.383
2.34	19.17	-1.383
2.34	19.20	-1.383
2.35	19.24	-1.383
2.35	19.27	-1.383
2.35	19.30	-1.384
2.35	19.34	-1.384
2.35	19.37	-1.384
2.36	19.40	-1.384
2.36	19.44	-1.384
2.36	19.47	-1.384
2.36	19.50	-1.384
2.36	19.54	-1.384
2.36	19.57	-1.384
2.36	19.60	-1.385
2.37	19.64	-1.385
2.37	19.67	-1.385
2.37	19.70	-1.386
2.37	19.74	-1.386
2.37	19.77	-1.386
2.38	19.80	-1.386
2.38	19.84	-1.386
2.38	19.87	-1.387
2.38	19.90	-1.387
2.38	19.94	-1.387
2.38	19.97	-1.387
2.39	20.00	-1.387
2.39	20.04	-1.387
2.39	20.07	-1.387
2.39	20.10	-1.387
2.39	20.14	-1.388
2.39	20.17	-1.388
2.39	20.20	-1.388
2.40	20.24	-1.389
2.40	20.27	-1.389
2.40	20.30	-1.389
2.40	20.34	-1.389
2.40	20.37	-1.390
2.41	20.40	-1.390
2.41	20.44	-1.390
2.41	20.47	-1.390
2.41	20.50	-1.390
2.41	20.54	-1.390
2.41	20.57	-1.390
2.41	20.60	-1.390
2.42	20.64	-1.390
2.42	20.67	-1.390
2.42	20.70	-1.391
2.42	20.74	-1.391
2.42	20.77	-1.391
2.43	20.80	-1.391
2.43	20.84	-1.391
2.43	20.87	-1.392
2.43	20.90	-1.392
2.43	20.94	-1.392
2.43	20.97	-1.393
2.43	21.00	-1.393
2.44	21.04	-1.393
2.44	21.07	-1.394
2.44	21.10	-1.394
2.44	21.14	-1.394
2.44	21.17	-1.394
2.44	21.20	-1.394
2.45	21.24	-1.394
2.45	21.27	-1.394
2.45	21.30	-1.394
2.45	21.34	-1.395
2.45	21.37	-1.395
2.45	21.40	-1.395
2.46	21.44	-1.395
2.46	21.47	-1.395
2.46	21.50	-1.395
2.46	21.54	-1.396
2.46	21.57	-1.396
2.46	21.60	-1.396
2.47	21.64	-1.396
2.47	21.67	-1.396
2.47	21.70	-1.396
2.47	21.74	-1.396
2.47	21.77	-1.397
2.48	21.80	-1.397
2.48	21.84	-1.397
2.48	21.87	-1.397
2.48	21.90	-1.397
2.48	21.94	-1.397
2.48	21.97	-1.397
2.48	22.00	-1.398
2.49	22.04	-1.398
2.49	22.07	-1.398
2.49	22.10	-1.398
2.49	22.14	-1.398
2.49	22.17	-1.398
2.49	22.20	-1.398
2.50	22.24	-1.398
2.50	22.27	-1.399
2.50	22.30	-1.399
2.50	22.34	-1.399
2.50	22.37	-1.399
2.51	22.40	-1.399
2.51	22.44	-1.399
2.51	22.47	-1.400
2.51	22.50	-1.400
2.51	22.54	-1.400
2.51	22.57	-1.400
2.52	22.60	-1.401
2.52	22.64	-1.401
2.52	22.67	-1.401
2.52	22.70	-1.401
2.52	22.74	-1.401
2.52	22.77	-1.401
2.53	22.80	-1.402
2.53	22.84	-1.402
2.53	22.87	-1.402
2.53	22.90	-1.402
2.53	22.94	-1.402
2.53	22.97	-1.402
2.54	23.00	-1.403
2.54	23.04	-1.403
2.54	23.07	-1.403
2.54	23.10	-1.403
2.54	23.14	-1.404
2.54	23.17	-1.404
2.55	23.20	-1.404
2.55	23.24	-1.405
2.55	23.27	-1.405
2.55	23.30	-1.405
2.55	23.34	-1.406
2.55	23.37	-1.406
2.56	23.40	-1.406
2.56	23.44	-1.406
2.56	23.47	-1.407
2.56	23.50	-1.407
2.56	23.54	-1.407
2.56	23.57	-1.407
2.57	23.60	-1.407
2.57	23.64	-1.407
2.57	23.67	-1.407
2.57	23.70	-1.407
2.57	23.74	-1.407
2.57	23.77	-1.408
2.58	23.80	-1.408
2.58	23.84	-1.408
2.58	23.87	-1.408
2.58	23.90	-1.408
2.58	23.94	-1.409
2.58	23.97	-1.409
2.59	24.00	-1.409
2.59	24.04	-1.409
2.59	24.07	-1.409
2.59	24.10	-1.410
2.59	24.14	-1.410
2.59	24.17	-1.410
2.59	24.20	-1.410
2.60	24.24	-1.410
2.60	24.27	-1.410
2.60	24.30	-1.410
2.60	24.34	-1.411
2.60	24.37	-1.411
2.61	24.40	-1.411
2.61	24.43	-1.411
2.61	24.47	-1.411
2.61	24.50	-1.411
2.61	24.53	-1.411
2.61	24.57	-1.411
2.61	24.60	-1.412
2.62	24.64	-1.412
2.62	24.67	-1.412
2.62	24.70	-1.413
2.62	24.74	-1.413
2.62	24.77	-1.413
2.63	24.80	-1.413
2.63	24.83	-1.413
2.63	24.87	-1.413
2.63	24.90	-1.413
2.63	24.93	-1.414
2.63	24.97	-1.414
2.64	25.00	-1.414
2.64	25.04	-1.414
2.64	25.07	-1.414
2.64	25.10	-1.415
2.64	25.14	-1.415
2.64	25.17	-1.415
2.64	25.20	-1.415
2.65	25.24	-1.415
2.65	25.27	-1.416
2.65	25.30	-1.416
2.65	25.33	-1.416
2.65	25.37	-1.416
2.66	25.40	-1.416
2.66	25.43	-1.417
2.66	25.47	-1.417
2.66	25.50	-1.417
2.66	25.53	-1.418
2.66	25.57	-1.418
2.66	25.60	-1.418
2.67	25.63	-1.419
2.67	25.67	-1.419
2.67	25.70	-1.419
2.67	25.73	-1.419
2.67	25.77	-1.420
2.68	25.80	-1.420
2.68	25.83	-1.420
2.68	25.87	-1.420
2.68	25.90	-1.420
2.68	25.94	-1.420
2.68	25.97	-1.421
2.68	26.00	-1.421
2.69	26.04	-1.421
2.69	26.07	-1.421
2.69	26.10	-1.421
2.69	26.13	-1.421
2.69	26.17	-1.421
2.69	26.20	-1.421
2.70	26.23	-1.421
2.70	26.27	-1.422
2.70	26.30	-1.422
2.70	26.33	-1.422
2.70	26.37	-1.422
2.70	26.40	-1.422
2.71	26.43	-1.423
2.71	26.47	-1.423
2.71	26.50	-1.423
2.71	26.53	-1.423
2.71	26.57	-1.423
2.71	26.60	-1.423
2.72	26.63	-1.424
2.72	26.67	-1.424
2.72	26.70	-1.424
2.72	26.73	-1.424
2.72	26.77	-1.424
2.73	26.80	-1.424
2.73	26.83	-1.425
2.73	26.87	-1.425
2.73	26.90	-1.425
2.73	26.93	-1.425
2.73	26.97	-1.425
2.73	27.00	-1.425
2.74	27.03	-1.425
2.74	27.07	-1.425
2.74	27.10	-1.426
2.74	27.13	-1.426
2.74	27.17	-1.426
2.74	27.20	-1.426
2.75	27.23	-1.426
2.75	27.27	-1.426
2.75	27.30	-1.426
2.75	27.33	-1.426
2.75	27.37	-1.427
2.76	27.40	-1.427
2.76	27.43	-1.427
2.76	27.47	-1.427
2.76	27.50	-1.427
2.76	27.53	-1.428
2.76	27.57	-1.428
2.77	27.60	-1.429
2.77	27.64	-1.429
2.77	27.67	-1.429
2.77	27.70	-1.429
2.77	27.73	-1.429
2.77	27.77	-1.430
2.78	27.80	-1.430
2.78	27.83	-1.430
2.78	27.87	-1.430
2.78	27.90	-1.430
2.78	27.93	-1.430
2.78	27.97	-1.430
2.79	28.00	-1.430
2.79	28.03	-1.430
2.79	28.07	-1.431
2.79	28.10	-1.431
2.79	28.13	-1.431
2.79	28.17	-1.431
2.80	28.20	-1.432
2.80	28.23	-1.432
2.80	28.27	-1.432
2.80	28.30	-1.433
2.80	28.34	-1.433
2.80	28.37	-1.433
2.81	28.40	-1.433
2.81	28.44	-1.434
2.81	28.47	-1.434
2.81	28.50	-1.434
2.81	28.53	-1.434
2.81	28.57	-1.434
2.82	28.60	-1.434
2.82	28.63	-1.434
2.82	28.67	-1.435
2.82	28.70	-1.435
2.82	28.73	-1.435
2.82	28.77	-1.435
2.83	28.80	-1.435
2.83	28.84	-1.436
2.83	28.87	-1.436
2.83	28.90	-1.436
2.83	28.94	-1.436
2.83	28.97	-1.436
2.84	29.00	-1.436
2.84	29.03	-1.436
2.84	29.07	-1.437
2.84	29.10	-1.437
2.84	29.13	-1.437
2.84	29.17	-1.437
2.84	29.20	-1.437
2.85	29.24	-1.438
2.85	29.27	-1.438
2.85	29.30	-1.438
2.85	29.34	-1.438
2.85	29.37	-1.438
2.86	29.40	-1.439
2.86	29.44	-1.439
2.86	29.47	-1.439
2.86	29.50	-1.439
2.86	29.54	-1.439
2.86	29.57	-1.439
2.86	29.60	-1.440
2.87	29.64	-1.440
2.87	29.67	-1.440
2.87	29.70	-1.440
2.87	29.73	-1.440
2.87	29.77	-1.440
2.88	29.80	-1.441
2.88	29.83	-1.441
2.88	29.87	-1.441
2.88	29.90	-1.442
2.88	29.93	-1.442
2.88	29.97	-1.443
2.89	30.00	-1.443
2.89	30.04	-1.444
2.89	30.07	-1.444
2.89	30.10	-1.444
2.89	30.13	-1.444
2.89	30.17	-1.444
2.89	30.20	-1.444
2.90	30.24	-1.444
2.90	30.27	-1.445
2.90	30.30	-1.445
2.90	30.33	-1.445
2.90	30.37	-1.445
2.91	30.40	-1.446
2.91	30.44	-1.446
2.91	30.47	-1.446
2.91	30.50	-1.446
2.91	30.53	-1.447
2.91	30.57	-1.447
2.91	30.60	-1.447
2.92	30.63	-1.447
2.92	30.67	-1.447
2.92	30.70	-1.447
2.92	30.74	-1.448
2.92	30.77	-1.448
2.93	30.80	-1.448
2.93	30.84	-1.448
2.93	30.87	-1.449
2.93	30.90	-1.449
2.93	30.94	-1.449
2.93	30.97	-1.449
2.93	31.00	-1.449
2.94	31.04	-1.449
2.94	31.07	-1.449
2.94	31.10	-1.449
2.94	31.14	-1.450
2.94	31.17	-1.450
2.94	31.20	-1.450
2.95	31.24	-1.450
2.95	31.27	-1.450
2.95	31.30	-1.451
2.95	31.34	-1.451
2.95	31.37	-1.451
2.95	31.40	-1.451
2.96	31.44	-1.451
2.96	31.47	-1.452
2.96	31.50	-1.452
2.96	31.54	-1.452
2.96	31.57	-1.452
2.96	31.60	-1.452
2.97	31.64	-1.452
2.97	31.67	-1.452
2.97	31.70	-1.453
2.97	31.74	-1.453
2.97	31.77	-1.453
2.98	31.80	-1.453
2.98	31.84	-1.453
2.98	31.87	-1.453
2.98	31.90	-1.453
2.98	31.94	-1.454
2.98	31.97	-1.454
2.98	32.00	-1.454
2.99	32.04	-1.454
2.99	32.07	-1.454
2.99	32.10	-1.454
2.99	32.14	-1.454
2.99	32.17	-1.454
2.99	32.20	-1.454
3.00	32.24	-1.455
3.00	32.27	-1.455
3.00	32.30	-1.455
3.00	32.34	-1.455
3.00	32.37	-1.456
3.01	32.40	-1.456
3.01	32.44	-1.456
3.01	32.47	-1.457
3.01	32.50	-1.457
3.01	32.54	-1.458
3.01	32.57	-1.458
3.02	32.60	-1.458
3.02	32.64	-1.458
3.02	32.67	-1.458
3.02	32.70	-1.458
3.02	32.74	-1.458
3.02	32.77	-1.458
3.03	32.80	-1.458
3.03	32.84	-1.459
3.03	32.87	-1.459
3.03	32.90	-1.459
3.03	32.94	-1.459
3.03	32.97	-1.459
3.04	33.00	-1.460
3.04	33.04	-1.460
3.04	33.07	-1.460
3.04	33.10	-1.460
3.04	33.14	-1.460
3.04	33.17	-1.460
3.05	33.20	-1.461
3.05	33.24	-1.461
3.05	33.27	-1.461
3.05	33.30	-1.462
3.05	33.34	-1.462
3.05	33.37	-1.462
3.06	33.40	-1.463
3.06	33.44	-1.463
3.06	33.47	-1.463
3.06	33.50	-1.463
3.06	33.54	-1.464
3.06	33.57	-1.464
3.07	33.60	-1.464
3.07	33.64	-1.465
3.07	33.67	-1.465
3.07	33.70	-1.465
3.07	33.74	-1.465
3.07	33.77	-1.466
3.08	33.80	-1.466
3.08	33.84	-1.466
3.08	33.87	-1.466
3.08	33.90	-1.466
3.08	33.94	-1.466
3.08	33.97	-1.466
3.09	34.00	-1.467
3.09	34.04	-1.467
3.09	34.07	-1.467
3.09	34.10	-1.467
3.09	34.14	-1.467
3.09	34.17	-1.467
3.09	34.20	-1.468
3.10	34.24	-1.468
3.10	34.27	-1.468
3.10	34.30	-1.468
3.10	34.34	-1.468
3.10	34.37	-1.468
3.11	34.40	-1.469
3.11	34.44	-1.469
3.11	34.47	-1.469
3.11	34.50	-1.469
3.11	34.54	-1.470
3.11	34.57	-1.470
3.11	34.60	-1.470
3.12	34.64	-1.470
3.12	34.67	-1.470
3.12	34.70	-1.470
3.12	34.74	-1.471
3.12	34.77	-1.471
3.13	34.80	-1.471
3.13	34.84	-1.471
3.13	34.87	-1.471
3.13	34.90	-1.472
3.13	34.94	-1.472
3.13	34.97	-1.472
3.14	35.00	-1.472
3.14	35.04	-1.472
3.14	35.07	-1.472
3.14	35.10	-1.472
3.14	35.14	-1.473
3.14	35.17	-1.473
3.14	35.20	-1.473
3.15	35.24	-1.473
3.15	35.27	-1.474
3.15	35.30	-1.474
3.15	35.34	-1.474
3.15	35.37	-1.474
3.16	35.40	-1.474
3.16	35.44	-1.474
3.16	35.47	-1.474
3.16	35.50	-1.475
3.16	35.54	-1.475
3.16	35.57	-1.475
3.16	35.60	-1.475
3.17	35.64	-1.476
3.17	35.67	-1.476
3.17	35.70	-1.476
3.17	35.74	-1.476
3.17	35.77	-1.476
3.18	35.80	-1.476
3.18	35.84	-1.477
3.18	35.87	-1.477
3.18	35.90	-1.477
3.18	35.94	-1.477
3.18	35.97	-1.477
3.18	36.00	-1.478
3.19	36.04	-1.478
3.19	36.07	-1.478
3.19	36.10	-1.478
3.19	36.14	-1.478
3.19	36.17	-1.478
3.19	36.20	-1.478
3.20	36.24	-1.479
3.20	36.27	-1.479
3.20	36.30	-1.479
3.20	36.34	-1.479
3.20	36.37	-1.479
3.20	36.40	-1.479
3.21	36.44	-1.479
3.21	36.47	-1.479
3.21	36.50	-1.480
3.21	36.54	-1.480
3.21	36.57	-1.480
3.21	36.60	-1.480
3.22	36.64	-1.480
3.22	36.67	-1.480
3.22	36.70	-1.480
3.22	36.74	-1.480
3.22	36.77	-1.481
3.23	36.80	-1.481
3.23	36.84	-1.481
3.23	36.87	-1.481
3.23	36.90	-1.481
3.23	36.94	-1.482
3.23	36.97	-1.482
3.23	37.00	-1.482
3.24	37.04	-1.482
3.24	37.07	-1.482
3.24	37.10	-1.482
3.24	37.14	-1.482
3.24	37.17	-1.483
3.24	37.20	-1.483
3.25	37.24	-1.483
3.25	37.27	-1.484
3.25	37.30	-1.484
3.25	37.34	-1.484
3.25	37.37	-1.485
3.26	37.40	-1.485
3.26	37.44	-1.486
3.26	37.47	-1.486
3.26	37.50	-1.486
3.26	37.54	-1.486
3.26	37.57	-1.486
3.27	37.60	-1.486
3.27	37.64	-1.486
3.27	37.67	-1.487
3.27	37.70	-1.487
3.27	37.74	-1.487
3.27	37.77	-1.487
3.28	37.80	-1.487
3.28	37.84	-1.487
3.28	37.87	-1.487
3.28	37.90	-1.487
3.28	37.94	-1.487
3.28	37.97	-1.487
3.29	38.00	-1.487
3.29	38.04	-1.488
3.29	38.07	-1.488
3.29	38.10	-1.488
3.29	38.14	-1.488
3.29	38.17	-1.488
3.30	38.20	-1.488
3.30	38.24	-1.488
3.30	38.27	-1.488
3.30	38.30	-1.488
3.30	38.34	-1.488
3.30	38.37	-1.488
3.31	38.40	-1.489
3.31	38.44	-1.489
3.31	38.47	-1.489
3.31	38.50	-1.489
3.31	38.54	-1.490
3.31	38.57	-1.490
3.32	38.60	-1.490
3.32	38.64	-1.490
3.32	38.67	-1.490
3.32	38.70	-1.491
3.32	38.74	-1.491
3.32	38.77	-1.491
3.33	38.80	-1.491
3.33	38.84	-1.491
3.33	38.87	-1.491
3.33	38.90	-1.491
3.33	38.94	-1.491
3.33	38.97	-1.491
3.34	39.00	-1.491
3.34	39.04	-1.491
3.34	39.07	-1.492
3.34	39.10	-1.492
3.34	39.14	-1.492
3.34	39.17	-1.492
3.34	39.20	-1.492
3.35	39.24	-1.492
3.35	39.27	-1.492
3.35	39.30	-1.492
3.35	39.34	-1.493
3.35	39.37	-1.493
3.36	39.40	-1.493
3.36	39.44	-1.493
3.36	39.47	-1.493
3.36	39.50	-1.493
3.36	39.54	-1.493
3.36	39.57	-1.493
3.36	39.60	-1.493
3.37	39.64	-1.494
3.37	39.67	-1.494
3.37	39.70	-1.494
3.37	39.74	-1.494
3.37	39.77	-1.494
3.38	39.80	-1.494
3.38	39.84	-1.494
3.38	39.87	-1.494
3.38	39.90	-1.494
3.38	39.94	-1.495
3.38	39.97	-1.495
3.39	40.00	-1.495
3.39	40.04	-1.495
3.39	40.07	-1.495
3.39	40.10	-1.495
3.39	40.14	-1.495
3.39	40.17	-1.495
3.39	40.20	-1.495
3.40	40.24	-1.495
3.40	40.27	-1.496
3.40	40.30	-1.496
3.40	40.34	-1.496
3.40	40.37	-1.496
3.41	40.40	-1.496
3.41	40.44	-1.496
3.41	40.47	-1.497
3.41	40.50	-1.497
3.41	40.54	-1.497
3.41	40.57	-1.497
3.41	40.60	-1.497
3.42	40.64	-1.498
3.42	40.67	-1.498
3.42	40.70	-1.498
3.42	40.74	-1.498
