Filename	Purple foam
Instrument name	Discovery DSC
Operator	
rundate	4/22/2026
Sample name	Purple foam
proceduresegments	Equilibrate -25.00 °C; Data On; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to 280.00 °C; Isothermal 0.50 min; Ramp 20.00 °C/min to -25.00 °C; Data Off
[step]
Ramp 20.00 °C/min to 280.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
1.66	5.70	-0.585
1.66	5.73	-0.586
1.67	5.76	-0.586
1.67	5.80	-0.586
1.67	5.83	-0.586
1.67	5.86	-0.586
1.67	5.90	-0.586
1.68	5.93	-0.586
1.68	5.96	-0.586
1.68	6.00	-0.586
1.68	6.03	-0.587
1.68	6.06	-0.587
1.68	6.10	-0.587
1.68	6.13	-0.587
1.69	6.16	-0.587
1.69	6.20	-0.587
1.69	6.23	-0.587
1.69	6.26	-0.588
1.69	6.30	-0.588
1.70	6.33	-0.588
1.70	6.36	-0.588
1.70	6.40	-0.588
1.70	6.43	-0.588
1.70	6.46	-0.588
1.70	6.50	-0.588
1.71	6.53	-0.588
1.71	6.56	-0.588
1.71	6.60	-0.588
1.71	6.63	-0.588
1.71	6.66	-0.589
1.71	6.70	-0.589
1.72	6.73	-0.589
1.72	6.76	-0.589
1.72	6.80	-0.589
1.72	6.83	-0.589
1.72	6.86	-0.589
1.72	6.90	-0.589
1.73	6.93	-0.589
1.73	6.96	-0.590
1.73	7.00	-0.590
1.73	7.03	-0.590
1.73	7.06	-0.590
1.73	7.10	-0.590
1.73	7.13	-0.590
1.74	7.16	-0.590
1.74	7.19	-0.590
1.74	7.23	-0.590
1.74	7.26	-0.590
1.74	7.29	-0.590
1.74	7.33	-0.590
1.75	7.36	-0.590
1.75	7.39	-0.590
1.75	7.43	-0.590
1.75	7.46	-0.591
1.75	7.49	-0.591
1.76	7.53	-0.591
1.76	7.56	-0.591
1.76	7.59	-0.591
1.76	7.63	-0.591
1.76	7.66	-0.591
1.76	7.69	-0.591
1.77	7.73	-0.591
1.77	7.76	-0.591
1.77	7.79	-0.591
1.77	7.83	-0.591
1.77	7.86	-0.591
1.77	7.89	-0.591
1.78	7.93	-0.592
1.78	7.96	-0.592
1.78	7.99	-0.592
1.78	8.03	-0.592
1.78	8.06	-0.592
1.78	8.09	-0.592
1.78	8.13	-0.592
1.79	8.16	-0.593
1.79	8.19	-0.593
1.79	8.23	-0.593
1.79	8.26	-0.593
1.79	8.29	-0.593
1.79	8.33	-0.593
1.80	8.36	-0.593
1.80	8.39	-0.593
1.80	8.43	-0.593
1.80	8.46	-0.593
1.80	8.49	-0.594
1.80	8.53	-0.594
1.81	8.56	-0.594
1.81	8.59	-0.594
1.81	8.63	-0.594
1.81	8.66	-0.595
1.81	8.69	-0.595
1.82	8.72	-0.595
1.82	8.76	-0.595
1.82	8.79	-0.595
1.82	8.82	-0.595
1.82	8.86	-0.595
1.82	8.89	-0.595
1.83	8.92	-0.595
1.83	8.96	-0.595
1.83	8.99	-0.596
1.83	9.02	-0.596
1.83	9.06	-0.596
1.83	9.09	-0.596
1.84	9.12	-0.596
1.84	9.16	-0.596
1.84	9.19	-0.596
1.84	9.22	-0.596
1.84	9.26	-0.596
1.84	9.29	-0.596
1.85	9.32	-0.596
1.85	9.36	-0.597
1.85	9.39	-0.597
1.85	9.42	-0.597
1.85	9.46	-0.597
1.85	9.49	-0.597
1.86	9.52	-0.597
1.86	9.56	-0.597
1.86	9.59	-0.597
1.86	9.62	-0.597
1.86	9.66	-0.597
1.86	9.69	-0.597
1.87	9.72	-0.597
1.87	9.76	-0.598
1.87	9.79	-0.598
1.87	9.82	-0.598
1.87	9.86	-0.598
1.87	9.89	-0.598
1.88	9.92	-0.598
1.88	9.96	-0.598
1.88	9.99	-0.598
1.88	10.02	-0.598
1.88	10.06	-0.598
1.88	10.09	-0.598
1.88	10.12	-0.598
1.89	10.16	-0.599
1.89	10.19	-0.599
1.89	10.22	-0.599
1.89	10.26	-0.599
1.89	10.29	-0.599
1.89	10.32	-0.599
1.90	10.36	-0.599
1.90	10.39	-0.599
1.90	10.42	-0.599
1.90	10.46	-0.599
1.90	10.49	-0.599
1.90	10.52	-0.600
1.91	10.56	-0.600
1.91	10.59	-0.600
1.91	10.62	-0.600
1.91	10.66	-0.600
1.91	10.69	-0.600
1.91	10.72	-0.600
1.92	10.75	-0.601
1.92	10.79	-0.601
1.92	10.82	-0.601
1.92	10.85	-0.601
1.92	10.89	-0.601
1.93	10.92	-0.601
1.93	10.95	-0.601
1.93	10.99	-0.601
1.93	11.02	-0.601
1.93	11.05	-0.601
1.93	11.09	-0.601
1.93	11.12	-0.601
1.94	11.15	-0.601
1.94	11.19	-0.601
1.94	11.22	-0.602
1.94	11.25	-0.602
1.94	11.29	-0.602
1.95	11.32	-0.602
1.95	11.35	-0.602
1.95	11.39	-0.602
1.95	11.42	-0.602
1.95	11.45	-0.602
1.95	11.49	-0.602
1.96	11.52	-0.602
1.96	11.55	-0.602
1.96	11.59	-0.602
1.96	11.62	-0.603
1.96	11.65	-0.603
1.96	11.69	-0.603
1.97	11.72	-0.603
1.97	11.75	-0.603
1.97	11.79	-0.603
1.97	11.82	-0.603
1.97	11.85	-0.603
1.97	11.89	-0.603
1.98	11.92	-0.603
1.98	11.95	-0.604
1.98	11.99	-0.604
1.98	12.02	-0.604
1.98	12.05	-0.604
1.98	12.09	-0.604
1.98	12.12	-0.604
1.99	12.15	-0.604
1.99	12.19	-0.604
1.99	12.22	-0.604
1.99	12.25	-0.604
1.99	12.29	-0.604
1.99	12.32	-0.604
2.00	12.35	-0.604
2.00	12.39	-0.604
2.00	12.42	-0.605
2.00	12.45	-0.605
2.00	12.49	-0.605
2.01	12.52	-0.605
2.01	12.55	-0.605
2.01	12.59	-0.605
2.01	12.62	-0.605
2.01	12.65	-0.605
2.01	12.69	-0.605
2.02	12.72	-0.606
2.02	12.75	-0.606
2.02	12.79	-0.606
2.02	12.82	-0.606
2.02	12.85	-0.606
2.02	12.89	-0.606
2.03	12.92	-0.606
2.03	12.95	-0.606
2.03	12.99	-0.606
2.03	13.02	-0.606
2.03	13.05	-0.606
2.03	13.09	-0.606
2.04	13.12	-0.606
2.04	13.15	-0.607
2.04	13.19	-0.607
2.04	13.22	-0.607
2.04	13.25	-0.607
2.04	13.29	-0.607
2.05	13.32	-0.607
2.05	13.35	-0.607
2.05	13.39	-0.607
2.05	13.42	-0.607
2.05	13.45	-0.607
2.05	13.49	-0.607
2.06	13.52	-0.607
2.06	13.55	-0.607
2.06	13.59	-0.607
2.06	13.62	-0.608
2.06	13.65	-0.608
2.06	13.69	-0.608
2.07	13.72	-0.608
2.07	13.75	-0.608
2.07	13.79	-0.608
2.07	13.82	-0.608
2.07	13.85	-0.608
2.07	13.89	-0.608
2.08	13.92	-0.609
2.08	13.95	-0.609
2.08	13.98	-0.609
2.08	14.02	-0.609
2.08	14.05	-0.609
2.08	14.08	-0.609
2.09	14.12	-0.609
2.09	14.15	-0.609
2.09	14.19	-0.609
2.09	14.22	-0.609
2.09	14.25	-0.609
2.09	14.28	-0.609
2.10	14.32	-0.610
2.10	14.35	-0.610
2.10	14.38	-0.610
2.10	14.42	-0.610
2.10	14.45	-0.610
2.10	14.48	-0.610
2.11	14.52	-0.610
2.11	14.55	-0.610
2.11	14.58	-0.610
2.11	14.62	-0.610
2.11	14.65	-0.610
2.11	14.68	-0.610
2.12	14.72	-0.611
2.12	14.75	-0.611
2.12	14.78	-0.611
2.12	14.82	-0.611
2.12	14.85	-0.611
2.12	14.88	-0.611
2.13	14.92	-0.611
2.13	14.95	-0.611
2.13	14.98	-0.611
2.13	15.02	-0.611
2.13	15.05	-0.611
2.13	15.08	-0.611
2.14	15.12	-0.611
2.14	15.15	-0.611
2.14	15.18	-0.612
2.14	15.22	-0.612
2.14	15.25	-0.612
2.14	15.28	-0.612
2.14	15.32	-0.612
2.15	15.35	-0.612
2.15	15.38	-0.612
2.15	15.42	-0.612
2.15	15.45	-0.612
2.15	15.48	-0.612
2.16	15.52	-0.613
2.16	15.55	-0.613
2.16	15.58	-0.613
2.16	15.62	-0.613
2.16	15.65	-0.613
2.16	15.68	-0.613
2.16	15.72	-0.613
2.17	15.75	-0.613
2.17	15.78	-0.613
2.17	15.82	-0.613
2.17	15.85	-0.613
2.17	15.88	-0.613
2.18	15.92	-0.613
2.18	15.95	-0.614
2.18	15.98	-0.614
2.18	16.02	-0.614
2.18	16.05	-0.614
2.18	16.08	-0.614
2.18	16.12	-0.614
2.19	16.15	-0.614
2.19	16.18	-0.614
2.19	16.22	-0.614
2.19	16.25	-0.614
2.19	16.28	-0.614
2.19	16.32	-0.614
2.20	16.35	-0.614
2.20	16.38	-0.614
2.20	16.42	-0.615
2.20	16.45	-0.615
2.20	16.48	-0.615
2.20	16.52	-0.615
2.21	16.55	-0.615
2.21	16.58	-0.615
2.21	16.62	-0.615
2.21	16.65	-0.615
2.21	16.68	-0.615
2.21	16.72	-0.615
2.22	16.75	-0.615
2.22	16.78	-0.615
2.22	16.82	-0.615
2.22	16.85	-0.615
2.22	16.88	-0.615
2.23	16.92	-0.616
2.23	16.95	-0.616
2.23	16.98	-0.616
2.23	17.02	-0.616
2.23	17.05	-0.616
2.23	17.08	-0.616
2.23	17.12	-0.616
2.24	17.15	-0.616
2.24	17.18	-0.616
2.24	17.22	-0.616
2.24	17.25	-0.617
2.24	17.28	-0.617
2.24	17.32	-0.617
2.25	17.35	-0.617
2.25	17.38	-0.617
2.25	17.42	-0.617
2.25	17.45	-0.617
2.25	17.48	-0.617
2.26	17.52	-0.617
2.26	17.55	-0.617
2.26	17.58	-0.617
2.26	17.62	-0.617
2.26	17.65	-0.617
2.26	17.68	-0.617
2.27	17.72	-0.618
2.27	17.75	-0.618
2.27	17.78	-0.618
2.27	17.82	-0.618
2.27	17.85	-0.618
2.27	17.88	-0.618
2.28	17.92	-0.618
2.28	17.95	-0.618
2.28	17.98	-0.618
2.28	18.02	-0.618
2.28	18.05	-0.618
2.28	18.08	-0.618
2.29	18.12	-0.618
2.29	18.15	-0.619
2.29	18.18	-0.619
2.29	18.22	-0.619
2.29	18.25	-0.619
2.29	18.28	-0.619
2.30	18.32	-0.619
2.30	18.35	-0.619
2.30	18.38	-0.619
2.30	18.42	-0.619
2.30	18.45	-0.619
2.30	18.48	-0.619
2.31	18.52	-0.619
2.31	18.55	-0.619
2.31	18.58	-0.619
2.31	18.62	-0.620
2.31	18.65	-0.620
2.31	18.68	-0.620
2.32	18.72	-0.620
2.32	18.75	-0.620
2.32	18.78	-0.620
2.32	18.82	-0.620
2.32	18.85	-0.620
2.32	18.88	-0.620
2.33	18.92	-0.620
2.33	18.95	-0.620
2.33	18.98	-0.620
2.33	19.02	-0.620
2.33	19.05	-0.620
2.33	19.08	-0.620
2.34	19.12	-0.621
2.34	19.15	-0.621
2.34	19.18	-0.621
2.34	19.22	-0.621
2.34	19.25	-0.621
2.34	19.28	-0.621
2.34	19.32	-0.621
2.35	19.35	-0.621
2.35	19.38	-0.621
2.35	19.42	-0.621
2.35	19.45	-0.621
2.35	19.48	-0.621
2.36	19.52	-0.621
2.36	19.55	-0.621
2.36	19.58	-0.621
2.36	19.62	-0.622
2.36	19.65	-0.622
2.36	19.68	-0.622
2.36	19.72	-0.622
2.37	19.75	-0.622
2.37	19.78	-0.622
2.37	19.82	-0.622
2.37	19.85	-0.622
2.37	19.88	-0.622
2.38	19.92	-0.622
2.38	19.95	-0.622
2.38	19.98	-0.622
2.38	20.02	-0.622
2.38	20.05	-0.622
2.38	20.08	-0.622
2.39	20.12	-0.623
2.39	20.15	-0.623
2.39	20.18	-0.623
2.39	20.22	-0.623
2.39	20.25	-0.623
2.39	20.28	-0.623
2.39	20.32	-0.623
2.40	20.35	-0.623
2.40	20.38	-0.623
2.40	20.42	-0.623
2.40	20.45	-0.623
2.40	20.48	-0.623
2.41	20.52	-0.623
2.41	20.55	-0.623
2.41	20.58	-0.624
2.41	20.61	-0.624
2.41	20.65	-0.624
2.41	20.68	-0.624
2.41	20.72	-0.624
2.42	20.75	-0.624
2.42	20.78	-0.624
2.42	20.82	-0.624
2.42	20.85	-0.624
2.42	20.88	-0.624
2.43	20.91	-0.624
2.43	20.95	-0.624
2.43	20.98	-0.624
2.43	21.01	-0.624
2.43	21.05	-0.624
2.43	21.08	-0.624
2.43	21.12	-0.625
2.44	21.15	-0.625
2.44	21.18	-0.625
2.44	21.21	-0.625
2.44	21.25	-0.625
2.44	21.28	-0.625
2.44	21.31	-0.625
2.45	21.35	-0.625
2.45	21.38	-0.625
2.45	21.42	-0.625
2.45	21.45	-0.625
2.45	21.48	-0.625
2.45	21.52	-0.625
2.46	21.55	-0.625
2.46	21.58	-0.626
2.46	21.62	-0.626
2.46	21.65	-0.626
2.46	21.68	-0.626
2.46	21.72	-0.626
2.47	21.75	-0.626
2.47	21.78	-0.626
2.47	21.82	-0.626
2.47	21.85	-0.626
2.47	21.88	-0.626
2.48	21.92	-0.626
2.48	21.95	-0.626
2.48	21.98	-0.626
2.48	22.02	-0.627
2.48	22.05	-0.627
2.48	22.08	-0.627
2.48	22.12	-0.627
2.49	22.15	-0.627
2.49	22.18	-0.627
2.49	22.22	-0.627
2.49	22.25	-0.627
2.49	22.28	-0.627
2.49	22.32	-0.627
2.50	22.35	-0.627
2.50	22.38	-0.627
2.50	22.42	-0.627
2.50	22.45	-0.627
2.50	22.48	-0.627
2.51	22.52	-0.627
2.51	22.55	-0.628
2.51	22.58	-0.628
2.51	22.62	-0.628
2.51	22.65	-0.628
2.51	22.68	-0.628
2.52	22.72	-0.628
2.52	22.75	-0.628
2.52	22.78	-0.628
2.52	22.82	-0.628
2.52	22.85	-0.628
2.52	22.88	-0.628
2.53	22.92	-0.628
2.53	22.95	-0.628
2.53	22.98	-0.628
2.53	23.02	-0.629
2.53	23.05	-0.629
2.53	23.08	-0.629
2.54	23.12	-0.629
2.54	23.15	-0.629
2.54	23.18	-0.629
2.54	23.22	-0.629
2.54	23.25	-0.629
2.54	23.28	-0.629
2.55	23.32	-0.629
2.55	23.35	-0.629
2.55	23.38	-0.629
2.55	23.42	-0.629
2.55	23.45	-0.629
2.55	23.48	-0.629
2.56	23.52	-0.630
2.56	23.55	-0.630
2.56	23.58	-0.630
2.56	23.62	-0.630
2.56	23.65	-0.630
2.56	23.68	-0.630
2.57	23.72	-0.630
2.57	23.75	-0.630
2.57	23.78	-0.630
2.57	23.82	-0.630
2.57	23.85	-0.630
2.57	23.88	-0.630
2.58	23.92	-0.630
2.58	23.95	-0.630
2.58	23.98	-0.630
2.58	24.02	-0.631
2.58	24.05	-0.631
2.58	24.08	-0.631
2.59	24.12	-0.631
2.59	24.15	-0.631
2.59	24.18	-0.631
2.59	24.22	-0.631
2.59	24.25	-0.631
2.59	24.28	-0.631
2.59	24.32	-0.631
2.60	24.35	-0.631
2.60	24.38	-0.631
2.60	24.42	-0.631
2.60	24.45	-0.631
2.60	24.48	-0.632
2.61	24.52	-0.632
2.61	24.55	-0.632
2.61	24.58	-0.632
2.61	24.62	-0.632
2.61	24.65	-0.632
2.61	24.68	-0.632
2.61	24.71	-0.632
2.62	24.75	-0.632
2.62	24.78	-0.632
2.62	24.81	-0.632
2.62	24.85	-0.632
2.62	24.88	-0.632
2.63	24.92	-0.632
2.63	24.95	-0.632
2.63	24.98	-0.632
2.63	25.02	-0.633
2.63	25.05	-0.633
2.63	25.08	-0.633
2.64	25.12	-0.633
2.64	25.15	-0.633
2.64	25.18	-0.633
2.64	25.21	-0.633
2.64	25.25	-0.633
2.64	25.28	-0.633
2.64	25.31	-0.633
2.65	25.35	-0.633
2.65	25.38	-0.633
2.65	25.42	-0.633
2.65	25.45	-0.633
2.65	25.48	-0.633
2.66	25.52	-0.634
2.66	25.55	-0.634
2.66	25.58	-0.634
2.66	25.62	-0.634
2.66	25.65	-0.634
2.66	25.68	-0.634
2.66	25.72	-0.634
2.67	25.75	-0.634
2.67	25.78	-0.634
2.67	25.82	-0.634
2.67	25.85	-0.634
2.67	25.88	-0.634
2.68	25.92	-0.635
2.68	25.95	-0.635
2.68	25.98	-0.635
2.68	26.02	-0.635
2.68	26.05	-0.635
2.68	26.08	-0.635
2.68	26.12	-0.635
2.69	26.15	-0.635
2.69	26.18	-0.635
2.69	26.22	-0.635
2.69	26.25	-0.635
2.69	26.28	-0.635
2.69	26.32	-0.635
2.70	26.35	-0.635
2.70	26.38	-0.635
2.70	26.42	-0.636
2.70	26.45	-0.636
2.70	26.48	-0.636
2.70	26.52	-0.636
2.71	26.55	-0.636
2.71	26.58	-0.636
2.71	26.62	-0.636
2.71	26.65	-0.636
2.71	26.68	-0.636
2.71	26.72	-0.636
2.72	26.75	-0.636
2.72	26.78	-0.636
2.72	26.82	-0.636
2.72	26.85	-0.636
2.72	26.88	-0.637
2.73	26.92	-0.637
2.73	26.95	-0.637
2.73	26.98	-0.637
2.73	27.02	-0.637
2.73	27.05	-0.637
2.73	27.08	-0.637
2.73	27.12	-0.637
2.74	27.15	-0.637
2.74	27.18	-0.637
2.74	27.22	-0.637
2.74	27.25	-0.637
2.74	27.28	-0.637
2.74	27.32	-0.637
2.75	27.35	-0.637
2.75	27.38	-0.638
2.75	27.42	-0.638
2.75	27.45	-0.638
2.75	27.48	-0.638
2.76	27.52	-0.638
2.76	27.55	-0.638
2.76	27.58	-0.638
2.76	27.62	-0.638
2.76	27.65	-0.638
2.76	27.68	-0.638
2.77	27.72	-0.638
2.77	27.75	-0.638
2.77	27.78	-0.638
2.77	27.82	-0.638
2.77	27.85	-0.638
2.77	27.88	-0.638
2.78	27.92	-0.639
2.78	27.95	-0.639
2.78	27.98	-0.639
2.78	28.02	-0.639
2.78	28.05	-0.639
2.78	28.08	-0.639
2.79	28.12	-0.639
2.79	28.15	-0.639
2.79	28.18	-0.639
2.79	28.22	-0.639
2.79	28.25	-0.639
2.79	28.28	-0.639
2.80	28.32	-0.639
2.80	28.35	-0.639
2.80	28.38	-0.639
2.80	28.42	-0.639
2.80	28.45	-0.640
2.80	28.48	-0.640
2.81	28.52	-0.640
2.81	28.55	-0.640
2.81	28.58	-0.640
2.81	28.62	-0.640
2.81	28.65	-0.640
2.81	28.68	-0.640
2.82	28.72	-0.640
2.82	28.75	-0.640
2.82	28.78	-0.640
2.82	28.82	-0.640
2.82	28.85	-0.640
2.82	28.88	-0.640
2.83	28.92	-0.640
2.83	28.95	-0.640
2.83	28.98	-0.640
2.83	29.02	-0.641
2.83	29.05	-0.641
2.83	29.08	-0.641
2.84	29.12	-0.641
2.84	29.15	-0.641
2.84	29.18	-0.641
2.84	29.22	-0.641
2.84	29.25	-0.641
2.84	29.28	-0.641
2.84	29.32	-0.641
2.85	29.35	-0.641
2.85	29.38	-0.641
2.85	29.42	-0.641
2.85	29.45	-0.641
2.85	29.48	-0.642
2.86	29.52	-0.642
2.86	29.55	-0.642
2.86	29.58	-0.642
2.86	29.62	-0.642
2.86	29.65	-0.642
2.86	29.68	-0.642
2.86	29.72	-0.642
2.87	29.75	-0.642
2.87	29.78	-0.642
2.87	29.82	-0.642
2.87	29.85	-0.642
2.87	29.88	-0.642
2.88	29.92	-0.642
2.88	29.95	-0.642
2.88	29.98	-0.642
2.88	30.02	-0.643
2.88	30.05	-0.643
2.88	30.08	-0.643
2.89	30.12	-0.643
2.89	30.15	-0.643
2.89	30.18	-0.643
2.89	30.22	-0.643
2.89	30.25	-0.643
2.89	30.28	-0.643
2.89	30.32	-0.643
2.90	30.35	-0.643
2.90	30.38	-0.643
2.90	30.42	-0.643
2.90	30.45	-0.643
2.90	30.48	-0.643
2.91	30.52	-0.643
2.91	30.55	-0.644
2.91	30.58	-0.644
2.91	30.62	-0.644
2.91	30.65	-0.644
2.91	30.68	-0.644
2.91	30.72	-0.644
2.92	30.75	-0.644
2.92	30.78	-0.644
2.92	30.82	-0.644
2.92	30.85	-0.644
2.92	30.88	-0.644
2.93	30.92	-0.644
2.93	30.95	-0.644
2.93	30.98	-0.644
2.93	31.02	-0.644
2.93	31.05	-0.644
2.93	31.08	-0.644
2.93	31.12	-0.645
2.94	31.15	-0.645
2.94	31.18	-0.645
2.94	31.22	-0.645
2.94	31.25	-0.645
2.94	31.28	-0.645
2.94	31.32	-0.645
2.95	31.35	-0.645
2.95	31.38	-0.645
2.95	31.42	-0.645
2.95	31.45	-0.645
2.95	31.48	-0.645
2.95	31.52	-0.645
2.96	31.55	-0.645
2.96	31.58	-0.645
2.96	31.62	-0.645
2.96	31.65	-0.645
2.96	31.68	-0.646
2.96	31.72	-0.646
2.97	31.75	-0.646
2.97	31.78	-0.646
2.97	31.82	-0.646
2.97	31.85	-0.646
2.97	31.88	-0.646
2.98	31.92	-0.646
2.98	31.95	-0.646
2.98	31.98	-0.646
2.98	32.02	-0.646
2.98	32.05	-0.646
2.98	32.08	-0.646
2.98	32.12	-0.646
2.99	32.15	-0.646
2.99	32.18	-0.646
2.99	32.22	-0.646
2.99	32.25	-0.647
2.99	32.28	-0.647
2.99	32.32	-0.647
3.00	32.35	-0.647
3.00	32.38	-0.647
3.00	32.42	-0.647
3.00	32.45	-0.647
3.00	32.48	-0.647
3.01	32.52	-0.647
3.01	32.55	-0.647
3.01	32.58	-0.647
3.01	32.62	-0.647
3.01	32.65	-0.647
3.01	32.68	-0.647
3.02	32.72	-0.647
3.02	32.75	-0.647
3.02	32.78	-0.647
3.02	32.82	-0.648
3.02	32.85	-0.648
3.02	32.88	-0.648
3.03	32.92	-0.648
3.03	32.95	-0.648
3.03	32.98	-0.648
3.03	33.02	-0.648
3.03	33.05	-0.648
3.03	33.08	-0.648
3.04	33.12	-0.648
3.04	33.15	-0.648
3.04	33.18	-0.648
3.04	33.22	-0.648
3.04	33.25	-0.648
3.04	33.28	-0.649
3.05	33.32	-0.649
3.05	33.35	-0.649
3.05	33.38	-0.649
3.05	33.42	-0.649
3.05	33.45	-0.649
3.05	33.48	-0.649
3.06	33.52	-0.649
3.06	33.55	-0.649
3.06	33.58	-0.649
3.06	33.62	-0.649
3.06	33.65	-0.649
3.06	33.68	-0.649
3.07	33.72	-0.649
3.07	33.75	-0.649
3.07	33.78	-0.649
3.07	33.82	-0.649
3.07	33.85	-0.650
3.07	33.88	-0.650
3.08	33.92	-0.650
3.08	33.95	-0.650
3.08	33.99	-0.650
3.08	34.02	-0.650
3.08	34.05	-0.650
3.08	34.08	-0.650
3.09	34.12	-0.650
3.09	34.15	-0.650
3.09	34.18	-0.650
3.09	34.22	-0.650
3.09	34.25	-0.650
3.09	34.28	-0.650
3.09	34.32	-0.650
3.10	34.35	-0.650
3.10	34.39	-0.650
3.10	34.42	-0.651
3.10	34.45	-0.651
3.10	34.48	-0.651
3.11	34.52	-0.651
3.11	34.55	-0.651
3.11	34.58	-0.651
3.11	34.62	-0.651
3.11	34.65	-0.651
3.11	34.68	-0.651
3.11	34.72	-0.651
3.12	34.75	-0.651
3.12	34.78	-0.651
3.12	34.82	-0.651
3.12	34.85	-0.652
3.12	34.88	-0.652
3.13	34.92	-0.652
3.13	34.95	-0.652
3.13	34.99	-0.652
3.13	35.02	-0.652
3.13	35.05	-0.652
3.13	35.09	-0.652
3.14	35.12	-0.652
3.14	35.15	-0.652
3.14	35.19	-0.652
3.14	35.22	-0.652
3.14	35.25	-0.652
3.14	35.28	-0.652
3.14	35.32	-0.652
3.15	35.35	-0.652
3.15	35.39	-0.653
3.15	35.42	-0.653
3.15	35.45	-0.653
3.15	35.48	-0.653
3.16	35.52	-0.653
3.16	35.55	-0.653
3.16	35.59	-0.653
3.16	35.62	-0.653
3.16	35.65	-0.653
3.16	35.69	-0.653
3.16	35.72	-0.653
3.17	35.75	-0.653
3.17	35.79	-0.653
3.17	35.82	-0.653
3.17	35.85	-0.653
3.17	35.89	-0.653
3.18	35.92	-0.653
3.18	35.95	-0.653
3.18	35.99	-0.654
3.18	36.02	-0.654
3.18	36.05	-0.654
3.18	36.09	-0.654
3.18	36.12	-0.654
3.19	36.15	-0.654
3.19	36.19	-0.654
3.19	36.22	-0.654
3.19	36.25	-0.654
3.19	36.29	-0.654
3.19	36.32	-0.654
3.20	36.35	-0.654
3.20	36.39	-0.654
3.20	36.42	-0.654
3.20	36.45	-0.655
3.20	36.49	-0.655
3.20	36.52	-0.655
3.21	36.55	-0.655
3.21	36.59	-0.655
3.21	36.62	-0.655
3.21	36.65	-0.655
3.21	36.69	-0.655
3.21	36.72	-0.655
3.22	36.75	-0.655
3.22	36.79	-0.655
3.22	36.82	-0.655
3.22	36.85	-0.655
3.22	36.89	-0.655
3.23	36.92	-0.655
3.23	36.95	-0.655
3.23	36.99	-0.656
3.23	37.02	-0.656
3.23	37.05	-0.656
3.23	37.09	-0.656
3.23	37.12	-0.656
3.24	37.15	-0.656
3.24	37.19	-0.656
3.24	37.22	-0.656
3.24	37.25	-0.656
3.24	37.29	-0.656
3.24	37.32	-0.656
3.25	37.35	-0.656
3.25	37.39	-0.656
3.25	37.42	-0.656
3.25	37.45	-0.656
3.25	37.49	-0.656
3.26	37.52	-0.656
3.26	37.55	-0.656
3.26	37.59	-0.657
3.26	37.62	-0.657
3.26	37.65	-0.657
3.26	37.69	-0.657
3.27	37.72	-0.657
3.27	37.75	-0.657
3.27	37.79	-0.657
3.27	37.82	-0.657
3.27	37.85	-0.657
3.27	37.89	-0.657
3.28	37.92	-0.657
3.28	37.95	-0.657
3.28	37.99	-0.657
3.28	38.02	-0.657
3.28	38.05	-0.657
3.28	38.09	-0.657
3.29	38.12	-0.657
3.29	38.15	-0.658
3.29	38.19	-0.658
3.29	38.22	-0.658
3.29	38.25	-0.658
3.29	38.29	-0.658
3.30	38.32	-0.658
3.30	38.35	-0.658
3.30	38.39	-0.658
3.30	38.42	-0.658
3.30	38.45	-0.658
3.30	38.49	-0.658
3.31	38.52	-0.658
3.31	38.55	-0.658
3.31	38.59	-0.658
3.31	38.62	-0.658
3.31	38.65	-0.658
3.31	38.69	-0.659
3.32	38.72	-0.659
3.32	38.75	-0.659
3.32	38.79	-0.659
3.32	38.82	-0.659
3.32	38.85	-0.659
3.32	38.89	-0.659
3.33	38.92	-0.659
3.33	38.95	-0.659
3.33	38.99	-0.659
3.33	39.02	-0.659
3.33	39.05	-0.659
3.33	39.09	-0.659
3.34	39.12	-0.659
3.34	39.15	-0.659
3.34	39.19	-0.659
3.34	39.22	-0.659
3.34	39.25	-0.660
3.34	39.29	-0.660
3.34	39.32	-0.660
3.35	39.35	-0.660
3.35	39.39	-0.660
3.35	39.42	-0.660
3.35	39.45	-0.660
3.35	39.49	-0.660
3.36	39.52	-0.660
3.36	39.55	-0.660
3.36	39.59	-0.660
3.36	39.62	-0.660
3.36	39.65	-0.660
3.36	39.69	-0.660
3.36	39.72	-0.660
3.37	39.75	-0.660
3.37	39.79	-0.660
3.37	39.82	-0.661
3.37	39.85	-0.661
3.37	39.89	-0.661
3.38	39.92	-0.661
3.38	39.95	-0.661
3.38	39.99	-0.661
3.38	40.02	-0.661
3.38	40.05	-0.661
3.38	40.09	-0.661
3.39	40.12	-0.661
3.39	40.15	-0.661
3.39	40.19	-0.661
3.39	40.22	-0.661
3.39	40.25	-0.661
3.39	40.29	-0.661
3.39	40.32	-0.661
3.40	40.35	-0.662
3.40	40.39	-0.662
3.40	40.42	-0.662
3.40	40.45	-0.662
3.40	40.49	-0.662
3.41	40.52	-0.662
3.41	40.55	-0.662
3.41	40.59	-0.662
3.41	40.62	-0.662
3.41	40.65	-0.662
3.41	40.69	-0.662
3.41	40.72	-0.662
3.42	40.75	-0.662
3.42	40.79	-0.662
3.42	40.82	-0.662
3.42	40.85	-0.662
